Index	UTC		Latitude		Longtitude	velocity	Satellites Used	True Heading	Fix Position
3289	0.000000	0.000000	0.000000		02		f		0
3290	0.000000	0.000000	0.000000		02		f		0
3291	0.000000	0.000000	0.000000		02		f		0
3292	0.000000	0.000000	0.000000		02		f		0
3293	0.000000	0.000000	0.000000		02		f		0
3294	0.000000	0.000000	0.000000		02		f		0
3295	0.000000	0.000000	0.000000		02		f		0
3296	0.000000	0.000000	0.000000		02		f		0
3297	0.000000	0.000000	0.000000		02		f		0
3298	0.000000	0.000000	0.000000		02		f		0
3299	0.000000	0.000000	0.000000		02		f		0
3300	0.000000	0.000000	0.000000		02		f		0
3301	0.000000	0.000000	0.000000		02		f		0
3302	0.000000	0.000000	0.000000		02		f		0
3303	0.000000	0.000000	0.000000		02		f		0
3304	0.000000	0.000000	0.000000		03		f		0
3305	0.000000	0.000000	0.000000		03		f		0
3306	0.000000	0.000000	0.000000		02		f		0
3307	0.000000	0.000000	0.000000		02		f		0
3308	0.000000	0.000000	0.000000		02		f		0
3309	0.000000	0.000000	0.000000		02		f		0
3310	0.000000	0.000000	0.000000		02		f		0
3311	0.000000	0.000000	0.000000		02		f		0
3312	0.000000	0.000000	0.000000		02		f		0
3313	0.000000	0.000000	0.000000		02		f		0
3314	0.000000	0.000000	0.000000		02		f		0
3315	0.000000	0.000000	0.000000		02		f		0
3316	0.000000	0.000000	0.000000		02		f		0
3317	0.000000	0.000000	0.000000		02		f		0
3318	0.000000	0.000000	0.000000		02		f		0
3319	0.000000	0.000000	0.000000		02		f		0
3320	0.000000	0.000000	0.000000		02		f		0
3321	0.000000	0.000000	0.000000		02		f		0
3322	0.000000	0.000000	0.000000		02		f		0
3323	0.000000	0.000000	0.000000		02		f		0
3324	0.000000	0.000000	0.000000		02		f		0
3325	0.000000	0.000000	0.000000		02		f		0
3326	0.000000	0.000000	0.000000		02		f		0
3327	0.000000	0.000000	0.000000		02		f		0
3328	0.000000	0.000000	0.000000		02		f		0
3329	0.000000	0.000000	0.000000		02		f		0
3330	0.000000	0.000000	0.000000		02		f		0
3331	0.000000	0.000000	0.000000		02		f		0
3332	0.000000	0.000000	0.000000		02		f		0
3333	0.000000	0.000000	0.000000		02		f		0
3334	0.000000	0.000000	0.000000		02		f		0
3335	0.000000	0.000000	0.000000				f		
